product_id,current_price,demand,season,season_num,competitor_price,category,category_num,discount,sales_volume
P07080,997.0,67.0,spring,2,371.0,electronics,0,24.0,1
P07081,632.0,91.0,spring,2,331.0,home,3,12.0,9
P07082,986.0,132.0,fall,3,920.0,home,3,24.0,11
P07083,946.0,264.0,spring,2,618.0,home,3,23.0,23
P07084,381.0,178.0,fall,3,575.0,electronics,0,23.0,114
P07085,407.0,293.0,winter,1,701.0,home,3,8.0,193
P07086,691.0,287.0,spring,2,209.0,accessories,2,26.0,55
P07087,328.0,49.0,fall,3,634.0,home,3,30.0,49
P07088,863.0,116.0,summer,0,160.0,home,3,15.0,4
P07089,211.0,270.0,spring,2,781.0,electronics,0,10.0,227
P07090,832.0,26.0,fall,3,534.0,accessories,2,8.0,5
P07091,930.0,111.0,fall,3,559.0,home,3,9.0,3
P07092,304.0,132.0,summer,0,191.0,electronics,0,10.0,38
P07093,573.0,278.0,winter,1,851.0,accessories,2,28.0,138
P07094,780.0,126.0,summer,0,272.0,home,3,24.0,16
P07095,905.0,82.0,fall,3,850.0,electronics,0,20.0,19
P07096,896.0,290.0,summer,0,401.0,accessories,2,30.0,20
P07097,297.0,218.0,summer,0,753.0,home,3,21.0,181
P07098,792.0,165.0,fall,3,633.0,accessories,2,14.0,29
P07099,785.0,80.0,winter,1,362.0,accessories,2,20.0,13
P07100,390.0,139.0,summer,0,863.0,electronics,0,12.0,96
P07101,523.0,80.0,summer,0,417.0,clothing,1,16.0,17
P07102,924.0,45.0,spring,2,816.0,accessories,2,3.0,1
P07103,665.0,134.0,spring,2,856.0,accessories,2,30.0,63
P07104,565.0,59.0,fall,3,689.0,accessories,2,29.0,32
P07105,516.0,135.0,fall,3,855.0,accessories,2,10.0,75
P07106,342.0,155.0,fall,3,884.0,accessories,2,28.0,126
P07107,582.0,296.0,spring,2,768.0,clothing,1,0.0,128
P07108,414.0,40.0,fall,3,810.0,electronics,0,27.0,34
P07109,559.0,50.0,summer,0,284.0,clothing,1,0.0,1
P07110,522.0,266.0,summer,0,647.0,electronics,0,2.0,112
P07111,213.0,46.0,winter,1,756.0,clothing,1,22.0,32
P07112,415.0,92.0,fall,3,931.0,electronics,0,14.0,63
P07113,690.0,116.0,summer,0,275.0,home,3,0.0,17
P07114,745.0,180.0,summer,0,508.0,accessories,2,22.0,32
P07115,381.0,231.0,winter,1,652.0,electronics,0,25.0,153
P07116,468.0,95.0,summer,0,467.0,electronics,0,29.0,37
P07117,665.0,162.0,winter,1,161.0,accessories,2,25.0,28
P07118,810.0,53.0,winter,1,626.0,home,3,30.0,11
P07119,717.0,23.0,spring,2,443.0,accessories,2,28.0,3
P07120,740.0,117.0,summer,0,589.0,electronics,0,15.0,18
P07121,665.0,236.0,spring,2,665.0,electronics,0,16.0,72
P07122,503.0,47.0,summer,0,540.0,accessories,2,8.0,20
P07123,342.0,220.0,spring,2,465.0,clothing,1,4.0,127
P07124,309.0,292.0,winter,1,829.0,accessories,2,28.0,243
P07125,430.0,146.0,winter,1,157.0,electronics,0,30.0,29
P07126,889.0,221.0,winter,1,657.0,electronics,0,5.0,28
P07127,782.0,28.0,winter,1,273.0,electronics,0,14.0,1
P07128,920.0,107.0,summer,0,521.0,home,3,27.0,3
P07129,930.0,38.0,fall,3,463.0,accessories,2,8.0,1
P07130,790.0,100.0,summer,0,334.0,home,3,26.0,17
P07131,698.0,126.0,spring,2,696.0,accessories,2,2.0,35
P07132,793.0,249.0,summer,0,734.0,home,3,18.0,62
P07133,752.0,131.0,summer,0,674.0,clothing,1,20.0,36
P07134,471.0,239.0,spring,2,188.0,electronics,0,12.0,48
P07135,901.0,142.0,winter,1,233.0,electronics,0,12.0,13
P07136,371.0,263.0,spring,2,170.0,accessories,2,22.0,73
P07137,205.0,197.0,spring,2,402.0,electronics,0,2.0,161
P07138,353.0,84.0,fall,3,452.0,home,3,19.0,54
P07139,720.0,22.0,fall,3,407.0,clothing,1,13.0,1
P07140,744.0,226.0,winter,1,691.0,home,3,1.0,52
P07141,746.0,40.0,spring,2,789.0,home,3,24.0,11
P07142,716.0,34.0,spring,2,701.0,accessories,2,9.0,12
P07143,413.0,225.0,spring,2,610.0,electronics,0,8.0,133
P07144,332.0,221.0,summer,0,758.0,home,3,12.0,171
P07145,483.0,139.0,fall,3,373.0,accessories,2,10.0,43
P07146,324.0,156.0,fall,3,241.0,home,3,1.0,46
P07147,637.0,44.0,winter,1,429.0,home,3,15.0,6
P07148,884.0,253.0,fall,3,319.0,home,3,4.0,25
P07149,350.0,140.0,fall,3,945.0,accessories,2,0.0,108
P07150,529.0,109.0,winter,1,883.0,clothing,1,7.0,53
P07151,736.0,219.0,spring,2,778.0,home,3,21.0,68
P07152,581.0,199.0,summer,0,397.0,home,3,15.0,46
P07153,313.0,95.0,winter,1,510.0,accessories,2,13.0,70
P07154,680.0,156.0,fall,3,498.0,electronics,0,25.0,28
P07155,482.0,157.0,winter,1,584.0,clothing,1,25.0,82
P07156,273.0,29.0,fall,3,555.0,accessories,2,1.0,18
P07157,364.0,220.0,spring,2,750.0,electronics,0,17.0,164
P07158,387.0,238.0,spring,2,227.0,accessories,2,25.0,62
P07159,276.0,79.0,spring,2,607.0,accessories,2,20.0,67
P07160,800.0,166.0,fall,3,735.0,clothing,1,6.0,36
P07161,886.0,126.0,winter,1,541.0,clothing,1,24.0,6
P07162,219.0,57.0,fall,3,163.0,clothing,1,24.0,20
P07163,764.0,153.0,spring,2,194.0,clothing,1,11.0,23
P07164,382.0,240.0,spring,2,187.0,electronics,0,30.0,54
P07165,420.0,152.0,spring,2,565.0,home,3,14.0,82
P07166,526.0,72.0,fall,3,394.0,accessories,2,26.0,19
P07167,377.0,81.0,summer,0,211.0,clothing,1,21.0,18
P07168,986.0,42.0,spring,2,642.0,home,3,1.0,6
P07169,310.0,63.0,winter,1,757.0,electronics,0,21.0,40
P07170,934.0,65.0,spring,2,472.0,clothing,1,16.0,5
P07171,924.0,166.0,fall,3,401.0,accessories,2,26.0,21
P07172,257.0,235.0,winter,1,617.0,home,3,10.0,196
P07173,525.0,66.0,fall,3,210.0,clothing,1,28.0,6
P07174,819.0,43.0,summer,0,930.0,accessories,2,1.0,22
P07175,867.0,164.0,summer,0,268.0,home,3,27.0,14
P07176,389.0,108.0,fall,3,236.0,accessories,2,18.0,14
P07177,398.0,193.0,spring,2,744.0,electronics,0,4.0,133
P07178,510.0,83.0,winter,1,229.0,clothing,1,25.0,14
P07179,906.0,138.0,spring,2,377.0,clothing,1,16.0,22
P07180,233.0,242.0,fall,3,632.0,accessories,2,15.0,213
P07181,577.0,175.0,fall,3,772.0,home,3,27.0,97
P07182,585.0,197.0,spring,2,459.0,clothing,1,25.0,50
P07183,956.0,75.0,winter,1,732.0,accessories,2,12.0,14
P07184,435.0,78.0,winter,1,634.0,electronics,0,29.0,46
P07185,814.0,239.0,winter,1,174.0,clothing,1,12.0,29
P07186,717.0,204.0,winter,1,940.0,accessories,2,12.0,73
P07187,481.0,66.0,winter,1,351.0,home,3,4.0,24
P07188,199.0,121.0,summer,0,374.0,clothing,1,4.0,105
P07189,929.0,63.0,summer,0,928.0,clothing,1,19.0,8
P07190,662.0,34.0,fall,3,659.0,electronics,0,18.0,16
P07191,428.0,255.0,summer,0,944.0,accessories,2,6.0,169
P07192,370.0,70.0,winter,1,778.0,home,3,10.0,54
P07193,285.0,53.0,winter,1,728.0,electronics,0,22.0,46
P07194,751.0,143.0,winter,1,708.0,electronics,0,0.0,32
P07195,321.0,96.0,fall,3,902.0,electronics,0,6.0,66
P07196,496.0,142.0,fall,3,839.0,accessories,2,2.0,80
P07197,888.0,224.0,spring,2,669.0,accessories,2,12.0,24
P07198,773.0,247.0,summer,0,332.0,clothing,1,2.0,23
P07199,682.0,89.0,summer,0,226.0,accessories,2,30.0,19
P07200,363.0,249.0,spring,2,575.0,electronics,0,5.0,159
P07201,897.0,40.0,spring,2,216.0,accessories,2,30.0,1
P07202,581.0,127.0,summer,0,809.0,home,3,21.0,62
P07203,407.0,260.0,winter,1,643.0,clothing,1,26.0,176
P07204,937.0,270.0,summer,0,834.0,electronics,0,28.0,39
P07205,630.0,154.0,winter,1,696.0,clothing,1,14.0,57
P07206,587.0,109.0,fall,3,226.0,accessories,2,3.0,14
P07207,758.0,98.0,summer,0,941.0,clothing,1,4.0,27
P07208,422.0,196.0,summer,0,846.0,clothing,1,2.0,134
P07209,201.0,121.0,fall,3,204.0,accessories,2,18.0,79
P07210,570.0,131.0,fall,3,755.0,clothing,1,24.0,62
P07211,885.0,200.0,fall,3,622.0,accessories,2,20.0,25
P07212,644.0,123.0,fall,3,805.0,electronics,0,15.0,49
P07213,809.0,35.0,fall,3,396.0,clothing,1,16.0,2
P07214,314.0,115.0,spring,2,588.0,home,3,8.0,93
P07215,468.0,165.0,spring,2,861.0,home,3,25.0,105
P07216,645.0,21.0,fall,3,897.0,electronics,0,21.0,11
P07217,566.0,138.0,fall,3,463.0,accessories,2,8.0,31
P07218,451.0,113.0,fall,3,469.0,accessories,2,13.0,54
P07219,515.0,210.0,fall,3,369.0,clothing,1,26.0,51
P07220,613.0,22.0,winter,1,520.0,clothing,1,22.0,5
P07221,293.0,130.0,winter,1,365.0,home,3,10.0,81
P07222,983.0,196.0,fall,3,198.0,home,3,25.0,2
P07223,222.0,276.0,fall,3,946.0,accessories,2,9.0,227
P07224,826.0,41.0,summer,0,612.0,home,3,22.0,10
P07225,861.0,239.0,fall,3,267.0,accessories,2,4.0,23
P07226,248.0,192.0,fall,3,231.0,electronics,0,22.0,112
P07227,700.0,243.0,spring,2,412.0,electronics,0,25.0,31
P07228,916.0,84.0,winter,1,738.0,home,3,3.0,14
P07229,696.0,296.0,fall,3,872.0,clothing,1,10.0,107
P07230,533.0,268.0,winter,1,645.0,home,3,26.0,138
P07231,277.0,279.0,winter,1,783.0,home,3,5.0,219
P07232,780.0,150.0,summer,0,751.0,home,3,1.0,34
P07233,225.0,132.0,winter,1,919.0,clothing,1,29.0,118
P07234,469.0,230.0,winter,1,822.0,home,3,25.0,149
P07235,760.0,39.0,fall,3,325.0,clothing,1,2.0,2
P07236,445.0,234.0,spring,2,238.0,home,3,17.0,47
P07237,974.0,270.0,fall,3,788.0,clothing,1,28.0,30
P07238,789.0,290.0,fall,3,508.0,clothing,1,25.0,42
P07239,585.0,199.0,spring,2,435.0,clothing,1,17.0,54
P07240,900.0,213.0,spring,2,446.0,clothing,1,6.0,14
P07241,757.0,98.0,summer,0,409.0,clothing,1,20.0,13
P07242,559.0,199.0,spring,2,624.0,electronics,0,12.0,82
P07243,686.0,182.0,fall,3,905.0,accessories,2,12.0,76
P07244,550.0,221.0,spring,2,772.0,accessories,2,5.0,114
P07245,899.0,33.0,spring,2,685.0,clothing,1,2.0,1
P07246,454.0,265.0,spring,2,711.0,accessories,2,30.0,174
P07247,420.0,33.0,winter,1,186.0,clothing,1,9.0,10
P07248,951.0,118.0,summer,0,330.0,home,3,20.0,8
P07249,979.0,52.0,winter,1,914.0,electronics,0,4.0,1
P07250,199.0,276.0,winter,1,174.0,home,3,10.0,142
P07251,744.0,53.0,summer,0,498.0,home,3,3.0,13
P07252,644.0,38.0,winter,1,786.0,clothing,1,9.0,12
P07253,277.0,171.0,spring,2,692.0,home,3,3.0,139
P07254,434.0,279.0,summer,0,898.0,electronics,0,27.0,202
P07255,532.0,183.0,winter,1,376.0,home,3,12.0,49
P07256,547.0,96.0,fall,3,497.0,electronics,0,7.0,40
P07257,296.0,156.0,winter,1,187.0,electronics,0,5.0,40
P07258,280.0,227.0,fall,3,532.0,clothing,1,10.0,182
P07259,700.0,261.0,spring,2,719.0,electronics,0,1.0,71
P07260,675.0,86.0,fall,3,385.0,home,3,17.0,5
P07261,902.0,135.0,winter,1,330.0,clothing,1,17.0,13
P07262,963.0,221.0,winter,1,263.0,electronics,0,21.0,9
P07263,748.0,269.0,winter,1,455.0,electronics,0,11.0,46
P07264,212.0,297.0,summer,0,281.0,accessories,2,16.0,225
P07265,590.0,131.0,summer,0,497.0,clothing,1,18.0,39
P07266,545.0,253.0,winter,1,329.0,accessories,2,16.0,63
P07267,508.0,195.0,winter,1,564.0,electronics,0,3.0,80
P07268,584.0,162.0,spring,2,739.0,accessories,2,28.0,74
P07269,407.0,51.0,summer,0,881.0,home,3,16.0,34
P07270,555.0,200.0,summer,0,803.0,home,3,15.0,101
P07271,799.0,86.0,summer,0,534.0,electronics,0,8.0,8
P07272,766.0,23.0,fall,3,661.0,accessories,2,10.0,7
P07273,292.0,288.0,winter,1,192.0,accessories,2,11.0,72
P07274,291.0,255.0,spring,2,629.0,clothing,1,10.0,203
P07275,538.0,296.0,spring,2,267.0,home,3,12.0,55
P07276,795.0,60.0,winter,1,720.0,home,3,21.0,14
P07277,643.0,140.0,winter,1,210.0,clothing,1,29.0,19
P07278,955.0,294.0,spring,2,702.0,home,3,7.0,22
P07279,220.0,250.0,fall,3,935.0,accessories,2,13.0,228
P07280,489.0,105.0,spring,2,337.0,accessories,2,17.0,20
P07281,683.0,82.0,fall,3,602.0,home,3,13.0,24
P07282,982.0,211.0,fall,3,336.0,clothing,1,15.0,11
P07283,504.0,50.0,summer,0,613.0,electronics,0,14.0,19
P07284,832.0,165.0,winter,1,889.0,electronics,0,21.0,40
P07285,326.0,126.0,summer,0,313.0,electronics,0,19.0,60
P07286,823.0,129.0,fall,3,573.0,electronics,0,6.0,18
P07287,471.0,295.0,spring,2,947.0,accessories,2,7.0,185
P07288,640.0,229.0,summer,0,251.0,electronics,0,29.0,47
P07289,701.0,158.0,spring,2,416.0,accessories,2,5.0,16
P07290,328.0,105.0,fall,3,785.0,accessories,2,28.0,88
P07291,330.0,63.0,spring,2,302.0,electronics,0,12.0,31
P07292,795.0,101.0,summer,0,578.0,electronics,0,16.0,10
P07293,680.0,83.0,fall,3,840.0,electronics,0,30.0,30
P07294,588.0,74.0,winter,1,576.0,home,3,7.0,18
P07295,791.0,93.0,summer,0,727.0,home,3,10.0,12
P07296,523.0,148.0,summer,0,760.0,clothing,1,16.0,78
P07297,267.0,275.0,winter,1,685.0,accessories,2,8.0,226
P07298,858.0,250.0,fall,3,482.0,electronics,0,1.0,23
P07299,646.0,156.0,winter,1,910.0,home,3,26.0,70
P07300,726.0,131.0,summer,0,826.0,clothing,1,9.0,34
P07301,815.0,165.0,fall,3,589.0,accessories,2,21.0,14
P07302,363.0,52.0,spring,2,755.0,accessories,2,23.0,42
P07303,686.0,279.0,summer,0,273.0,accessories,2,20.0,41
P07304,911.0,106.0,spring,2,451.0,home,3,13.0,1
P07305,907.0,284.0,winter,1,817.0,electronics,0,1.0,39
P07306,624.0,49.0,fall,3,498.0,electronics,0,4.0,13
P07307,895.0,251.0,winter,1,398.0,accessories,2,16.0,25
P07308,463.0,95.0,spring,2,420.0,accessories,2,23.0,40
P07309,810.0,148.0,summer,0,578.0,clothing,1,7.0,16
P07310,540.0,290.0,fall,3,719.0,clothing,1,29.0,155
P07311,924.0,108.0,winter,1,856.0,accessories,2,17.0,16
P07312,476.0,189.0,spring,2,862.0,clothing,1,21.0,117
P07313,872.0,147.0,spring,2,733.0,home,3,26.0,19
P07314,637.0,193.0,summer,0,396.0,accessories,2,23.0,35
P07315,355.0,45.0,spring,2,630.0,clothing,1,25.0,38
P07316,620.0,80.0,fall,3,247.0,accessories,2,28.0,18
P07317,449.0,86.0,spring,2,478.0,electronics,0,7.0,40
P07318,807.0,45.0,summer,0,742.0,home,3,11.0,13
P07319,728.0,102.0,winter,1,574.0,accessories,2,13.0,33
P07320,525.0,79.0,fall,3,726.0,electronics,0,30.0,45
P07321,295.0,58.0,winter,1,573.0,accessories,2,29.0,50
P07322,711.0,142.0,winter,1,154.0,electronics,0,22.0,24
P07323,414.0,296.0,spring,2,608.0,clothing,1,2.0,176
P07324,330.0,210.0,spring,2,945.0,electronics,0,28.0,167
P07325,458.0,171.0,summer,0,742.0,home,3,29.0,112
P07326,323.0,252.0,spring,2,647.0,home,3,30.0,217
P07327,280.0,165.0,spring,2,236.0,clothing,1,27.0,87
P07328,481.0,290.0,winter,1,551.0,accessories,2,13.0,139
P07329,881.0,153.0,fall,3,442.0,home,3,26.0,13
P07330,257.0,190.0,spring,2,430.0,clothing,1,3.0,143
P07331,742.0,47.0,fall,3,346.0,home,3,0.0,3
P07332,359.0,155.0,spring,2,913.0,clothing,1,8.0,121
P07333,482.0,260.0,spring,2,232.0,home,3,13.0,58
P07334,304.0,247.0,summer,0,176.0,clothing,1,25.0,69
P07335,303.0,53.0,spring,2,843.0,home,3,9.0,47
P07336,637.0,21.0,summer,0,284.0,accessories,2,17.0,1
P07337,426.0,214.0,winter,1,239.0,electronics,0,9.0,38
P07338,898.0,113.0,fall,3,355.0,home,3,6.0,12
P07339,780.0,154.0,spring,2,176.0,clothing,1,7.0,24
P07340,516.0,223.0,summer,0,527.0,accessories,2,13.0,91
P07341,662.0,269.0,winter,1,720.0,home,3,3.0,85
P07342,797.0,166.0,spring,2,733.0,clothing,1,26.0,34
P07343,670.0,273.0,summer,0,564.0,electronics,0,10.0,62
P07344,254.0,195.0,summer,0,376.0,clothing,1,30.0,159
P07345,823.0,144.0,winter,1,752.0,home,3,9.0,33
P07346,211.0,270.0,spring,2,217.0,clothing,1,16.0,169
P07347,638.0,150.0,spring,2,511.0,clothing,1,4.0,36
P07348,216.0,69.0,fall,3,409.0,electronics,0,9.0,52
P07349,892.0,112.0,spring,2,807.0,home,3,9.0,14
P07350,311.0,239.0,summer,0,212.0,home,3,21.0,73
P07351,427.0,39.0,fall,3,841.0,electronics,0,6.0,21
P07352,369.0,224.0,fall,3,772.0,accessories,2,16.0,167
P07353,493.0,110.0,spring,2,852.0,clothing,1,28.0,65
P07354,387.0,192.0,fall,3,541.0,clothing,1,19.0,119
P07355,624.0,208.0,summer,0,395.0,clothing,1,11.0,29
P07356,277.0,21.0,summer,0,427.0,home,3,4.0,15
P07357,856.0,187.0,winter,1,496.0,home,3,4.0,11
P07358,380.0,43.0,summer,0,521.0,clothing,1,22.0,24
P07359,697.0,87.0,winter,1,272.0,home,3,3.0,17
P07360,996.0,213.0,fall,3,206.0,electronics,0,25.0,19
P07361,960.0,103.0,winter,1,309.0,electronics,0,6.0,10
P07362,906.0,226.0,spring,2,276.0,home,3,23.0,28
P07363,269.0,68.0,winter,1,886.0,clothing,1,1.0,46
P07364,446.0,51.0,spring,2,756.0,clothing,1,29.0,34
P07365,344.0,189.0,fall,3,460.0,clothing,1,0.0,113
P07366,816.0,148.0,winter,1,667.0,clothing,1,28.0,38
P07367,973.0,121.0,summer,0,414.0,home,3,25.0,7
P07368,494.0,54.0,spring,2,895.0,accessories,2,9.0,36
P07369,780.0,218.0,fall,3,437.0,accessories,2,0.0,34
P07370,668.0,96.0,summer,0,569.0,clothing,1,12.0,25
P07371,704.0,33.0,spring,2,677.0,clothing,1,16.0,7
P07372,391.0,150.0,fall,3,289.0,clothing,1,8.0,43
P07373,266.0,257.0,fall,3,856.0,accessories,2,3.0,194
P07374,692.0,299.0,summer,0,847.0,electronics,0,8.0,102
P07375,250.0,84.0,fall,3,624.0,accessories,2,6.0,61
P07376,561.0,157.0,winter,1,786.0,home,3,30.0,86
P07377,995.0,288.0,fall,3,678.0,accessories,2,22.0,12
P07378,672.0,247.0,spring,2,538.0,home,3,28.0,64
P07379,719.0,220.0,spring,2,660.0,clothing,1,1.0,59
P07380,961.0,161.0,spring,2,687.0,home,3,17.0,18
P07381,629.0,119.0,winter,1,362.0,clothing,1,27.0,19
P07382,496.0,157.0,summer,0,662.0,electronics,0,20.0,88
P07383,633.0,187.0,winter,1,414.0,clothing,1,14.0,32
P07384,894.0,118.0,winter,1,492.0,clothing,1,9.0,8
P07385,889.0,85.0,winter,1,187.0,electronics,0,16.0,6
P07386,396.0,66.0,fall,3,382.0,clothing,1,6.0,31
P07387,326.0,250.0,summer,0,409.0,clothing,1,30.0,160
P07388,730.0,165.0,fall,3,457.0,clothing,1,10.0,20
P07389,609.0,226.0,winter,1,552.0,accessories,2,6.0,70
P07390,263.0,165.0,spring,2,410.0,home,3,10.0,120
P07391,892.0,171.0,winter,1,625.0,clothing,1,23.0,12
P07392,439.0,298.0,summer,0,899.0,accessories,2,22.0,205
P07393,567.0,159.0,spring,2,255.0,clothing,1,23.0,32
P07394,734.0,170.0,summer,0,396.0,home,3,14.0,26
P07395,582.0,40.0,winter,1,453.0,clothing,1,30.0,17
P07396,629.0,273.0,summer,0,492.0,home,3,18.0,72
P07397,281.0,83.0,fall,3,596.0,accessories,2,18.0,73
P07398,895.0,237.0,spring,2,187.0,accessories,2,23.0,13
P07399,809.0,91.0,summer,0,195.0,clothing,1,24.0,15
P07400,772.0,181.0,spring,2,871.0,electronics,0,9.0,48
P07401,484.0,149.0,spring,2,754.0,home,3,15.0,79
P07402,732.0,88.0,winter,1,369.0,clothing,1,19.0,15
P07403,657.0,244.0,winter,1,405.0,accessories,2,7.0,39
P07404,410.0,265.0,spring,2,286.0,clothing,1,0.0,70
P07405,324.0,87.0,summer,0,380.0,home,3,1.0,46
P07406,611.0,126.0,spring,2,863.0,clothing,1,28.0,61
P07407,697.0,128.0,winter,1,727.0,home,3,9.0,30
P07408,623.0,122.0,summer,0,187.0,accessories,2,9.0,30
P07409,752.0,160.0,spring,2,304.0,electronics,0,9.0,14
P07410,808.0,84.0,winter,1,652.0,electronics,0,8.0,10
P07411,741.0,153.0,spring,2,254.0,accessories,2,17.0,16
P07412,356.0,218.0,spring,2,404.0,accessories,2,30.0,133
P07413,310.0,174.0,spring,2,553.0,clothing,1,1.0,120
P07414,600.0,98.0,summer,0,637.0,accessories,2,23.0,44
P07415,957.0,269.0,winter,1,607.0,accessories,2,4.0,20
P07416,320.0,106.0,winter,1,677.0,home,3,20.0,78
P07417,471.0,260.0,fall,3,740.0,clothing,1,10.0,155
P07418,492.0,107.0,spring,2,674.0,home,3,5.0,59
P07419,596.0,191.0,spring,2,519.0,clothing,1,7.0,53
P07420,669.0,36.0,fall,3,251.0,clothing,1,7.0,1
P07421,405.0,242.0,spring,2,813.0,electronics,0,24.0,182
P07422,308.0,238.0,summer,0,839.0,electronics,0,9.0,188
P07423,638.0,253.0,fall,3,748.0,accessories,2,10.0,90
P07424,476.0,267.0,winter,1,749.0,clothing,1,18.0,164
P07425,766.0,71.0,spring,2,690.0,accessories,2,24.0,14
P07426,767.0,34.0,winter,1,661.0,home,3,13.0,13
P07427,680.0,131.0,spring,2,538.0,accessories,2,10.0,21
P07428,312.0,203.0,fall,3,512.0,home,3,2.0,137
P07429,675.0,26.0,winter,1,761.0,electronics,0,0.0,7
P07430,908.0,70.0,spring,2,264.0,electronics,0,27.0,1
P07431,519.0,260.0,summer,0,871.0,home,3,26.0,156
P07432,377.0,264.0,fall,3,492.0,home,3,20.0,162
P07433,417.0,205.0,spring,2,223.0,home,3,22.0,48
P07434,987.0,111.0,spring,2,284.0,accessories,2,2.0,5
P07435,726.0,125.0,spring,2,930.0,home,3,8.0,35
P07436,690.0,32.0,fall,3,739.0,clothing,1,0.0,10
P07437,259.0,165.0,spring,2,529.0,home,3,21.0,142
P07438,252.0,138.0,spring,2,639.0,electronics,0,30.0,120
P07439,878.0,222.0,winter,1,274.0,home,3,11.0,27
P07440,736.0,160.0,winter,1,187.0,electronics,0,11.0,23
P07441,263.0,134.0,fall,3,930.0,electronics,0,5.0,111
P07442,810.0,171.0,fall,3,459.0,accessories,2,29.0,17
P07443,784.0,76.0,summer,0,255.0,home,3,28.0,1
P07444,902.0,176.0,spring,2,705.0,electronics,0,7.0,30
P07445,369.0,152.0,winter,1,374.0,clothing,1,30.0,83
P07446,471.0,182.0,winter,1,391.0,home,3,28.0,69
P07447,897.0,294.0,spring,2,546.0,home,3,2.0,27
P07448,733.0,202.0,spring,2,302.0,electronics,0,27.0,32
P07449,589.0,96.0,fall,3,685.0,accessories,2,20.0,36
P07450,891.0,63.0,summer,0,785.0,accessories,2,10.0,5
P07451,525.0,225.0,summer,0,946.0,home,3,25.0,132
P07452,306.0,57.0,fall,3,551.0,home,3,10.0,46
P07453,360.0,41.0,fall,3,922.0,accessories,2,30.0,27
P07454,650.0,92.0,winter,1,295.0,accessories,2,4.0,7
P07455,404.0,260.0,fall,3,340.0,clothing,1,23.0,101
P07456,788.0,173.0,summer,0,826.0,home,3,6.0,41
P07457,214.0,256.0,winter,1,732.0,home,3,18.0,229
P07458,525.0,24.0,summer,0,350.0,home,3,30.0,3
P07459,806.0,240.0,spring,2,161.0,accessories,2,6.0,29
P07460,857.0,105.0,summer,0,201.0,electronics,0,9.0,16
P07461,200.0,196.0,winter,1,917.0,clothing,1,7.0,169
P07462,208.0,278.0,summer,0,451.0,accessories,2,20.0,259
P07463,632.0,239.0,winter,1,449.0,accessories,2,26.0,53
P07464,323.0,57.0,winter,1,670.0,clothing,1,20.0,41
P07465,279.0,161.0,fall,3,289.0,home,3,29.0,93
P07466,683.0,254.0,summer,0,249.0,electronics,0,13.0,34
P07467,850.0,222.0,fall,3,634.0,clothing,1,26.0,31
P07468,348.0,191.0,fall,3,286.0,electronics,0,0.0,69
P07469,998.0,144.0,summer,0,515.0,home,3,12.0,12
P07470,538.0,84.0,winter,1,683.0,electronics,0,23.0,41
P07471,327.0,300.0,spring,2,656.0,home,3,28.0,250
P07472,636.0,291.0,summer,0,806.0,accessories,2,5.0,107
P07473,949.0,263.0,fall,3,310.0,home,3,5.0,20
P07474,699.0,34.0,fall,3,910.0,clothing,1,30.0,11
P07475,256.0,245.0,winter,1,324.0,clothing,1,20.0,168
P07476,396.0,150.0,fall,3,237.0,home,3,4.0,31
P07477,409.0,214.0,spring,2,548.0,home,3,29.0,143
P07478,243.0,228.0,fall,3,629.0,accessories,2,2.0,178
P07479,295.0,132.0,winter,1,694.0,accessories,2,11.0,108
P07480,477.0,263.0,summer,0,626.0,home,3,14.0,140
P07481,733.0,185.0,winter,1,932.0,electronics,0,2.0,52
P07482,608.0,210.0,fall,3,432.0,accessories,2,15.0,43
P07483,659.0,276.0,winter,1,887.0,clothing,1,17.0,101
P07484,589.0,237.0,fall,3,601.0,accessories,2,8.0,94
P07485,242.0,294.0,winter,1,773.0,accessories,2,7.0,241
P07486,225.0,71.0,summer,0,231.0,accessories,2,10.0,47
P07487,992.0,177.0,fall,3,362.0,accessories,2,2.0,17
P07488,295.0,74.0,spring,2,669.0,home,3,4.0,54
P07489,746.0,33.0,spring,2,283.0,accessories,2,30.0,5
P07490,819.0,288.0,spring,2,596.0,electronics,0,9.0,41
P07491,765.0,109.0,spring,2,267.0,accessories,2,30.0,25
P07492,902.0,46.0,fall,3,745.0,accessories,2,4.0,5
P07493,417.0,108.0,fall,3,919.0,clothing,1,7.0,73
P07494,383.0,60.0,summer,0,392.0,accessories,2,5.0,22
P07495,267.0,287.0,winter,1,898.0,clothing,1,22.0,243
P07496,328.0,157.0,fall,3,299.0,clothing,1,20.0,73
P07497,765.0,25.0,spring,2,682.0,home,3,15.0,12
P07498,807.0,261.0,fall,3,795.0,clothing,1,11.0,69
P07499,797.0,181.0,spring,2,528.0,clothing,1,16.0,24
P07500,829.0,199.0,summer,0,757.0,electronics,0,7.0,40
P07501,918.0,25.0,winter,1,674.0,electronics,0,3.0,6
P07502,532.0,290.0,fall,3,662.0,clothing,1,20.0,138
P07503,352.0,291.0,winter,1,811.0,home,3,16.0,229
P07504,745.0,175.0,spring,2,266.0,electronics,0,2.0,15
P07505,277.0,104.0,spring,2,813.0,electronics,0,30.0,90
P07506,777.0,219.0,winter,1,725.0,home,3,17.0,55
P07507,611.0,29.0,summer,0,811.0,accessories,2,15.0,10
P07508,744.0,157.0,winter,1,466.0,electronics,0,27.0,35
P07509,807.0,261.0,winter,1,161.0,clothing,1,1.0,32
